15-Jan-2019,23:00,15-Jan-2019,23:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jan-2019,23:15,15-Jan-2019,23:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jan-2019,23:30,15-Jan-2019,23:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jan-2019,23:45,16-Jan-2019,00:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,00:00,16-Jan-2019,00:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,00:15,16-Jan-2019,00:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,00:30,16-Jan-2019,00:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,00:45,16-Jan-2019,01:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,01:00,16-Jan-2019,01:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,01:15,16-Jan-2019,01:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,01:30,16-Jan-2019,01:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,01:45,16-Jan-2019,02:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,02:00,16-Jan-2019,02:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,02:15,16-Jan-2019,02:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,02:30,16-Jan-2019,02:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,02:45,16-Jan-2019,03:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,03:00,16-Jan-2019,03:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,03:15,16-Jan-2019,03:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,03:30,16-Jan-2019,03:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,03:45,16-Jan-2019,04:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,04:00,16-Jan-2019,04:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,04:15,16-Jan-2019,04:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,04:30,16-Jan-2019,04:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,04:45,16-Jan-2019,05:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,05:00,16-Jan-2019,05:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,05:15,16-Jan-2019,05:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,05:30,16-Jan-2019,05:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,05:45,16-Jan-2019,06:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,06:00,16-Jan-2019,06:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,06:15,16-Jan-2019,06:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,06:30,16-Jan-2019,06:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,06:45,16-Jan-2019,07:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,07:00,16-Jan-2019,07:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,07:15,16-Jan-2019,07:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,07:30,16-Jan-2019,07:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,07:45,16-Jan-2019,08:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,08:00,16-Jan-2019,08:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,08:15,16-Jan-2019,08:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,08:30,16-Jan-2019,08:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,08:45,16-Jan-2019,09:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,09:00,16-Jan-2019,09:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,09:15,16-Jan-2019,09:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,09:30,16-Jan-2019,09:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,09:45,16-Jan-2019,10:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,10:00,16-Jan-2019,10:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,10:15,16-Jan-2019,10:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,10:30,16-Jan-2019,10:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,10:45,16-Jan-2019,11:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,11:00,16-Jan-2019,11:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,11:15,16-Jan-2019,11:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,11:30,16-Jan-2019,11:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,11:45,16-Jan-2019,12:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,12:00,16-Jan-2019,12:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,12:15,16-Jan-2019,12:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,12:30,16-Jan-2019,12:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,12:45,16-Jan-2019,13:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,13:00,16-Jan-2019,13:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,13:15,16-Jan-2019,13:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,13:30,16-Jan-2019,13:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,13:45,16-Jan-2019,14:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,14:00,16-Jan-2019,14:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,14:15,16-Jan-2019,14:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,14:30,16-Jan-2019,14:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,76.41,,21.58,52.28,73.86,1.5,,,,,,,,,,,,,6.36,,,,,,,,,,
16-Jan-2019,14:45,16-Jan-2019,15:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,15:00,16-Jan-2019,15:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,15:15,16-Jan-2019,15:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,15:30,16-Jan-2019,15:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,15:45,16-Jan-2019,16:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,16:00,16-Jan-2019,16:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,16:15,16-Jan-2019,16:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,16:30,16-Jan-2019,16:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,16:45,16-Jan-2019,17:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,17:00,16-Jan-2019,17:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,17:15,16-Jan-2019,17:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,17:30,16-Jan-2019,17:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,17:45,16-Jan-2019,18:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,18:00,16-Jan-2019,18:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,18:15,16-Jan-2019,18:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,18:30,16-Jan-2019,18:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-2019,18:45,16-Jan-2019,19:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,133.04,,55.05,80.58,135.63,1.9,,,,,,,,,,,,,12.76,,,,,,,,,,
16-Jan-2019,19:00,16-Jan-2019,19:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,158.09,,64.92,88.2,153.13,1.87,,,,,,,,,,,,,7.88,,,,,,,,,,
16-Jan-2019,19:15,16-Jan-2019,19:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,164.8,,70.56,92.26,162.82,1.94,,,,,,,,,,,,,10.16,,,,,,,,,,
16-Jan-2019,19:30,16-Jan-2019,19:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,164.8,,73.86,94.75,168.62,1.93,,,,,,,,,,,,,11.65,,,,,,,,,,
16-Jan-2019,19:45,16-Jan-2019,20:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,164.8,,59.93,84.56,144.49,1.82,,,,,,,,,,,,,12.84,,,,,,,,,,
16-Jan-2019,20:00,16-Jan-2019,20:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,184.38,,69.45,90.21,159.66,1.85,,,,,,,,,,,,,8.3,,,,,,,,,,
16-Jan-2019,20:15,16-Jan-2019,20:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,189.62,,32.2,65.31,97.51,1.49,,,,,,,,,,,,,8.32,,,,,,,,,,
16-Jan-2019,20:30,16-Jan-2019,20:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,189.62,,33.47,63.28,96.75,1.55,,,,,,,,,,,,,6.36,,,,,,,,,,
16-Jan-2019,20:45,16-Jan-2019,21:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,189.62,,38.61,67.53,106.14,1.53,,,,,,,,,,,,,7.75,,,,,,,,,,
16-Jan-2019,21:00,16-Jan-2019,21:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,176.34,,44.66,70.8,115.46,1.65,,,,,,,,,,,,,3.26,,,,,,,,,,
16-Jan-2019,21:15,16-Jan-2019,21:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,172.79,,38.34,64.23,102.57,1.6,,,,,,,,,,,,,8.66,,,,,,,,,,
16-Jan-2019,21:30,16-Jan-2019,21:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,172.79,,29.06,56.6,85.67,1.41,,,,,,,,,,,,,8.51,,,,,,,,,,
16-Jan-2019,21:45,16-Jan-2019,22:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,172.79,,32.19,59.12,91.32,1.43,,,,,,,,,,,,,7.28,,,,,,,,,,
16-Jan-2019,22:00,16-Jan-2019,22:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,163.25,,36.52,63.61,100.14,1.45,,,,,,,,,,,,,6.89,,,,,,,,,,
16-Jan-2019,22:15,16-Jan-2019,22:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,160.7,,31.02,58.77,89.79,1.47,,,,,,,,,,,,,7.72,,,,,,,,,,
16-Jan-2019,22:30,16-Jan-2019,22:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,160.7,,22.89,52.78,75.66,1.36,,,,,,,,,,,,,6.0,,,,,,,,,,
16-Jan-2019,22:45,16-Jan-2019,23:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,160.7,,15.69,44.06,59.75,1.29,,,,,,,,,,,,,5.98,,,,,,,,,,
16-Jan-2019,23:00,16-Jan-2019,23:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.4,,13.97,40.98,54.95,1.25,,,,,,,,,,,,,5.84,,,,,,,,,,
16-Jan-2019,23:15,16-Jan-2019,23:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,129.9,,15.12,41.02,56.14,1.22,,,,,,,,,,,,,8.84,,,,,,,,,,
16-Jan-2019,23:30,16-Jan-2019,23:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,129.9,,10.99,35.47,46.47,1.2,,,,,,,,,,,,,8.89,,,,,,,,,,
16-Jan-2019,23:45,17-Jan-2019,00:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,129.9,,8.34,27.73,36.07,1.15,,,,,,,,,,,,,7.06,,,,,,,,,,
17-Jan-2019,00:00,17-Jan-2019,00:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,122.75,,8.9,29.03,37.93,1.21,,,,,,,,,,,,,2.41,,,,,,,,,,
17-Jan-2019,00:15,17-Jan-2019,00:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,120.84,,8.6,24.58,33.18,1.21,,,,,,,,,,,,,6.65,,,,,,,,,,
17-Jan-2019,00:30,17-Jan-2019,00:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,120.84,,7.23,21.32,28.54,1.15,,,,,,,,,,,,,6.45,,,,,,,,,,
17-Jan-2019,00:45,17-Jan-2019,01:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,120.84,,5.69,18.37,24.07,1.15,,,,,,,,,,,,,4.82,,,,,,,,,,
17-Jan-2019,01:00,17-Jan-2019,01:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,104.06,,5.41,19.08,24.49,1.26,,,,,,,,,,,,,3.91,,,,,,,,,,
17-Jan-2019,01:15,17-Jan-2019,01:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,100.97,,5.43,16.52,21.95,1.23,,,,,,,,,,,,,6.37,,,,,,,,,,
17-Jan-2019,01:30,17-Jan-2019,01:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,100.97,,5.27,17.67,22.94,1.18,,,,,,,,,,,,,6.89,,,,,,,,,,
17-Jan-2019,01:45,17-Jan-2019,02:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,100.97,,4.74,15.21,19.95,1.17,,,,,,,,,,,,,5.08,,,,,,,,,,
17-Jan-2019,02:00,17-Jan-2019,02:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,79.34,,5.03,16.61,21.65,1.3,,,,,,,,,,,,,2.45,,,,,,,,,,
17-Jan-2019,02:15,17-Jan-2019,02:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,75.36,,5.62,16.62,22.24,1.26,,,,,,,,,,,,,5.37,,,,,,,,,,
17-Jan-2019,02:30,17-Jan-2019,02:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,75.36,,4.61,15.85,20.47,1.24,,,,,,,,,,,,,5.89,,,,,,,,,,
17-Jan-2019,02:45,17-Jan-2019,03:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,75.36,,5.79,15.9,21.69,1.24,,,,,,,,,,,,,4.79,,,,,,,,,,
17-Jan-2019,03:00,17-Jan-2019,03:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,71.04,,9.3,23.11,32.41,1.31,,,,,,,,,,,,,2.84,,,,,,,,,,
17-Jan-2019,03:15,17-Jan-2019,03:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,70.24,,6.28,17.05,23.32,1.32,,,,,,,,,,,,,5.71,,,,,,,,,,
17-Jan-2019,03:30,17-Jan-2019,03:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,70.24,,8.63,23.59,32.22,1.24,,,,,,,,,,,,,5.57,,,,,,,,,,
17-Jan-2019,03:45,17-Jan-2019,04:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,70.24,,13.64,27.1,40.74,1.31,,,,,,,,,,,,,5.58,,,,,,,,,,
17-Jan-2019,04:00,17-Jan-2019,04:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,80.99,,8.98,25.22,34.2,1.28,,,,,,,,,,,,,2.74,,,,,,,,,,
17-Jan-2019,04:15,17-Jan-2019,04:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,82.97,,8.82,23.01,31.83,1.41,,,,,,,,,,,,,5.51,,,,,,,,,,
17-Jan-2019,04:30,17-Jan-2019,04:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,82.97,,17.38,34.49,51.88,1.35,,,,,,,,,,,,,6.82,,,,,,,,,,
17-Jan-2019,04:45,17-Jan-2019,05:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,82.97,,27.12,44.29,71.41,1.39,,,,,,,,,,,,,6.54,,,,,,,,,,
17-Jan-2019,05:00,17-Jan-2019,05:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,128.23,,22.67,37.56,60.23,1.35,,,,,,,,,,,,,2.58,,,,,,,,,,
17-Jan-2019,05:15,17-Jan-2019,05:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.57,,42.5,60.36,102.86,1.39,,,,,,,,,,,,,7.68,,,,,,,,,,
17-Jan-2019,05:30,17-Jan-2019,05:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.57,,54.31,64.91,119.22,1.5,,,,,,,,,,,,,8.18,,,,,,,,,,
17-Jan-2019,05:45,17-Jan-2019,06:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,136.57,,65.11,81.61,146.72,1.44,,,,,,,,,,,,,10.63,,,,,,,,,,
17-Jan-2019,06:00,17-Jan-2019,06:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,141.43,,48.26,61.22,109.49,1.49,,,,,,,,,,,,,5.66,,,,,,,,,,
17-Jan-2019,06:15,17-Jan-2019,06:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,142.33,,33.44,55.48,88.93,1.37,,,,,,,,,,,,,8.27,,,,,,,,,,
17-Jan-2019,06:30,17-Jan-2019,06:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,142.33,,32.99,53.24,86.23,1.41,,,,,,,,,,,,,8.3,,,,,,,,,,
17-Jan-2019,06:45,17-Jan-2019,07:00,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,142.33,,31.17,49.81,80.98,1.44,,,,,,,,,,,,,7.7,,,,,,,,,,
17-Jan-2019,07:00,17-Jan-2019,07:15,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,163.38,,30.2,50.71,80.91,1.45,,,,,,,,,,,,,5.41,,,,,,,,,,
17-Jan-2019,07:15,17-Jan-2019,07:30,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,167.26,,23.49,44.18,67.66,1.48,,,,,,,,,,,,,6.47,,,,,,,,,,
17-Jan-2019,07:30,17-Jan-2019,07:45,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,,,,,,,,,,167.26,,24.16,49.22,73.39,1.38,,,,,,,,,,,,,7.51,,,,,,,,,,
